origin,year,month,day,hour,temp,dewp,humid,wind_speed,time_hour
JFK,2013,9,14,8,60.08,44.06,55.39,14.96014,14/09/2013 08:00
JFK,2013,9,14,9,62.06,44.06,51.64,10.35702,14/09/2013 09:00
JFK,2013,9,14,10,64.04,44.06,48.17,16.11092,14/09/2013 10:00
JFK,2013,9,14,11,64.94,44.06,46.67,10.35702,14/09/2013 11:00
JFK,2013,9,14,12,66.02,44.96,46.52,11.5078,14/09/2013 12:00
JFK,2013,9,14,13,66.02,44.96,46.52,11.5078,14/09/2013 13:00
JFK,2013,9,14,14,69.08,44.06,40.45,10.35702,14/09/2013 14:00
JFK,2013,9,14,15,69.08,44.06,40.45,13.80936,14/09/2013 15:00
JFK,2013,9,14,16,66.02,44.96,46.52,14.96014,14/09/2013 16:00
JFK,2013,9,14,17,66.92,44.96,45.09,12.65858,14/09/2013 17:00
JFK,2013,9,14,18,64.04,44.96,49.85,14.96014,14/09/2013 18:00
JFK,2013,9,14,19,60.98,44.96,55.52,12.65858,14/09/2013 19:00
JFK,2013,9,14,20,60.08,44.06,55.39,11.5078,14/09/2013 20:00
JFK,2013,9,14,21,59,42.98,55.24,10.35702,14/09/2013 21:00
JFK,2013,9,14,22,57.92,44.06,59.84,9.20624,14/09/2013 22:00
JFK,2013,9,14,23,57.02,44.06,61.81,9.20624,14/09/2013 23:00
JFK,2013,9,15,0,55.94,44.06,64.28,8.05546,15/09/2013
JFK,2013,9,15,1,55.04,44.06,66.41,6.90468,15/09/2013 01:00
JFK,2013,9,15,2,53.96,44.06,69.08,4.60312,15/09/2013 02:00
JFK,2013,9,15,3,53.06,42.98,68.5,4.60312,15/09/2013 03:00
JFK,2013,9,15,4,53.06,42.98,68.5,6.90468,15/09/2013 04:00
JFK,2013,9,15,5,53.06,42.98,68.5,6.90468,15/09/2013 05:00
JFK,2013,9,15,6,53.06,44.06,71.4,8.05546,15/09/2013 06:00
JFK,2013,9,15,7,55.94,44.96,66.52,4.60312,15/09/2013 07:00
JFK,2013,9,15,8,60.08,44.06,55.39,0,15/09/2013 08:00
JFK,2013,9,15,9,62.96,42.08,46.37,8.05546,15/09/2013 09:00
JFK,2013,9,15,10,64.94,39.92,39.79,5.7539,15/09/2013 10:00
JFK,2013,9,15,11,66.92,39.02,35.87,8.05546,15/09/2013 11:00
JFK,2013,9,15,12,69.98,41,34.87,11.5078,15/09/2013 12:00
JFK,2013,9,15,13,69.08,46.04,43.61,11.5078,15/09/2013 13:00
JFK,2013,9,15,14,69.98,44.96,40.59,12.65858,15/09/2013 14:00
JFK,2013,9,15,15,71.06,42.98,36.28,14.96014,15/09/2013 15:00
JFK,2013,9,15,16,68,51.98,56.51,11.5078,15/09/2013 16:00
JFK,2013,9,15,17,66.92,53.06,61.03,13.80936,15/09/2013 17:00
JFK,2013,9,15,18,66.02,55.04,67.69,12.65858,15/09/2013 18:00
JFK,2013,9,15,19,66.02,55.94,69.94,9.20624,15/09/2013 19:00
JFK,2013,9,15,20,64.94,57.92,77.99,11.5078,15/09/2013 20:00
JFK,2013,9,15,21,64.94,57.92,77.99,9.20624,15/09/2013 21:00
JFK,2013,9,15,22,64.04,55.04,72.53,13.80936,15/09/2013 22:00
JFK,2013,9,15,23,64.04,53.96,69.72,14.96014,15/09/2013 23:00
JFK,2013,9,16,0,64.04,55.04,72.53,9.20624,16/09/2013
JFK,2013,9,16,1,62.06,55.94,80.34,6.90468,16/09/2013 01:00
JFK,2013,9,16,2,62.06,55.94,80.34,5.7539,16/09/2013 02:00
JFK,2013,9,16,3,60.98,57.02,86.79,6.90468,16/09/2013 03:00
JFK,2013,9,16,4,62.96,57.02,80.93,9.20624,16/09/2013 04:00
JFK,2013,9,16,5,64.04,59,83.66,8.05546,16/09/2013 05:00
JFK,2013,9,16,6,64.04,57.92,80.49,11.5078,16/09/2013 06:00
JFK,2013,9,16,7,64.94,57.92,77.99,6.90468,16/09/2013 07:00
JFK,2013,9,16,8,64.04,57.02,77.92,10.35702,16/09/2013 08:00
JFK,2013,9,16,9,62.96,57.02,80.93,12.65858,16/09/2013 09:00
JFK,2013,9,16,10,64.04,55.94,74.94,5.7539,16/09/2013 10:00
JFK,2013,9,16,11,64.94,55.04,70.28,6.90468,16/09/2013 11:00
JFK,2013,9,16,12,64.94,53.06,65.37,9.20624,16/09/2013 12:00
JFK,2013,9,16,13,68,51.98,56.51,5.7539,16/09/2013 13:00
JFK,2013,9,16,14,71.96,51.08,47.75,6.90468,16/09/2013 14:00
JFK,2013,9,16,15,75.02,46.94,36.9,16.11092,16/09/2013 15:00
JFK,2013,9,16,16,73.04,48.02,41.07,11.5078,16/09/2013 16:00
JFK,2013,9,16,17,69.98,48.02,45.57,12.65858,16/09/2013 17:00
JFK,2013,9,16,18,66.92,50,54.51,11.5078,16/09/2013 18:00
JFK,2013,9,16,19,66.02,50,56.23,11.5078,16/09/2013 19:00
JFK,2013,9,16,20,66.02,50,56.23,8.05546,16/09/2013 20:00
JFK,2013,9,16,21,64.94,50,58.39,11.5078,16/09/2013 21:00
JFK,2013,9,16,22,62.06,50,64.59,18.41248,16/09/2013 22:00
JFK,2013,9,16,23,60.08,44.96,57.33,12.65858,16/09/2013 23:00
JFK,2013,9,17,0,57.02,44.06,61.81,18.41248,17/09/2013
JFK,2013,9,17,1,55.94,41,57.14,14.96014,17/09/2013 01:00
JFK,2013,9,17,2,53.96,39.92,58.89,17.2617,17/09/2013 02:00
JFK,2013,9,17,3,51.98,35.06,52.32,17.2617,17/09/2013 03:00
JFK,2013,9,17,4,51.08,33.08,49.97,21.86482,17/09/2013 04:00
JFK,2013,9,17,5,50,33.98,53.92,17.2617,17/09/2013 05:00
JFK,2013,9,17,6,48.92,35.06,58.61,11.5078,17/09/2013 06:00
JFK,2013,9,17,7,51.98,35.06,52.32,20.71404,17/09/2013 07:00
JFK,2013,9,17,8,55.04,33.98,44.8,14.96014,17/09/2013 08:00
JFK,2013,9,17,9,57.02,33.98,41.7,20.71404,17/09/2013 09:00
JFK,2013,9,17,10,59,32,35.87,17.2617,17/09/2013 10:00
JFK,2013,9,17,11,60.98,33.08,34.91,14.96014,17/09/2013 11:00
JFK,2013,9,17,12,62.06,33.08,33.6,13.80936,17/09/2013 12:00
JFK,2013,9,17,13,62.96,33.08,32.55,4.60312,17/09/2013 13:00
JFK,2013,9,17,14,64.94,32,29.08,9.20624,17/09/2013 14:00
JFK,2013,9,17,15,64.94,32,29.08,11.5078,17/09/2013 15:00
JFK,2013,9,17,16,64.94,33.08,30.37,3.45234,17/09/2013 16:00
JFK,2013,9,17,17,64.94,33.98,31.48,5.7539,17/09/2013 17:00
JFK,2013,9,17,18,60.08,39.02,45.6,6.90468,17/09/2013 18:00
JFK,2013,9,17,19,57.92,41,53.2,3.45234,17/09/2013 19:00
JFK,2013,9,17,20,57.02,42.08,57.29,0,17/09/2013 20:00
JFK,2013,9,17,21,57.92,42.08,55.47,0,17/09/2013 21:00
JFK,2013,9,17,22,55.94,42.08,59.58,0,17/09/2013 22:00
JFK,2013,9,17,23,55.04,42.98,63.72,3.45234,17/09/2013 23:00
JFK,2013,9,18,0,51.98,42.98,71.28,0,18/09/2013
JFK,2013,9,18,1,51.98,42.98,71.28,0,18/09/2013 01:00
JFK,2013,9,18,2,51.08,44.96,79.48,0,18/09/2013 02:00
JFK,2013,9,18,3,55.04,44.96,68.73,0,18/09/2013 03:00
JFK,2013,9,18,4,51.98,42.08,68.86,0,18/09/2013 04:00
JFK,2013,9,18,5,51.98,42.08,68.86,3.45234,18/09/2013 05:00
JFK,2013,9,18,6,51.98,42.08,68.86,3.45234,18/09/2013 06:00
JFK,2013,9,18,7,55.94,44.96,66.52,4.60312,18/09/2013 07:00
JFK,2013,9,18,8,60.98,42.08,49.73,6.90468,18/09/2013 08:00
JFK,2013,9,18,9,64.04,39.02,39.65,6.90468,18/09/2013 09:00
JFK,2013,9,18,10,64.94,39.92,39.79,6.90468,18/09/2013 10:00
JFK,2013,9,18,11,66.02,39.92,38.32,6.90468,18/09/2013 11:00
JFK,2013,9,18,12,66.92,41,38.74,8.05546,18/09/2013 12:00
JFK,2013,9,18,13,68,42.08,38.91,10.35702,18/09/2013 13:00
JFK,2013,9,18,14,69.98,39.92,33.44,11.5078,18/09/2013 14:00
JFK,2013,9,18,15,69.08,46.04,43.61,13.80936,18/09/2013 15:00
JFK,2013,9,18,16,66.02,48.02,52.22,11.5078,18/09/2013 16:00
JFK,2013,9,18,17,64.04,48.92,57.87,13.80936,18/09/2013 17:00
JFK,2013,9,18,18,62.06,50,64.59,11.5078,18/09/2013 18:00
JFK,2013,9,18,19,62.06,51.08,67.24,12.65858,18/09/2013 19:00
JFK,2013,9,18,20,62.06,51.98,69.51,11.5078,18/09/2013 20:00
JFK,2013,9,18,21,62.06,51.98,69.51,11.5078,18/09/2013 21:00
JFK,2013,9,18,22,60.08,51.08,72.13,11.5078,18/09/2013 22:00
JFK,2013,9,18,23,59,51.08,74.96,9.20624,18/09/2013 23:00
JFK,2013,9,19,0,59,51.08,74.96,11.5078,19/09/2013
JFK,2013,9,19,1,57.92,51.08,77.92,10.35702,19/09/2013 01:00
JFK,2013,9,19,2,57.92,51.08,77.92,11.5078,19/09/2013 02:00
JFK,2013,9,19,3,55.94,50,80.4,9.20624,19/09/2013 03:00
JFK,2013,9,19,4,57.02,50,77.32,9.20624,19/09/2013 04:00
JFK,2013,9,19,5,55.94,50,80.4,8.05546,19/09/2013 05:00
JFK,2013,9,19,6,55.94,50,80.4,6.90468,19/09/2013 06:00
JFK,2013,9,19,7,60.08,50,69.29,8.05546,19/09/2013 07:00
JFK,2013,9,19,8,62.96,50,62.58,8.05546,19/09/2013 08:00
JFK,2013,9,19,9,66.02,48.92,54.01,8.05546,19/09/2013 09:00
JFK,2013,9,19,10,69.08,48.02,46.99,8.05546,19/09/2013 10:00
JFK,2013,9,19,11,71.06,46.04,40.76,8.05546,19/09/2013 11:00
JFK,2013,9,19,12,73.04,50,44.23,11.5078,19/09/2013 12:00
JFK,2013,9,19,13,73.04,46.94,39.44,12.65858,19/09/2013 13:00
JFK,2013,9,19,14,73.04,51.08,46.04,13.80936,19/09/2013 14:00
JFK,2013,9,19,15,73.04,51.08,46.04,14.96014,19/09/2013 15:00
JFK,2013,9,19,16,69.98,51.98,52.8,16.11092,19/09/2013 16:00
JFK,2013,9,19,17,68,53.96,60.77,14.96014,19/09/2013 17:00
JFK,2013,9,19,18,66.02,55.04,67.69,13.80936,19/09/2013 18:00
JFK,2013,9,19,19,64.94,57.02,75.51,12.65858,19/09/2013 19:00
JFK,2013,9,19,20,64.94,57.02,75.51,11.5078,19/09/2013 20:00
JFK,2013,9,19,21,64.04,57.02,77.92,9.20624,19/09/2013 21:00
JFK,2013,9,19,22,60.98,55.94,83.47,5.7539,19/09/2013 22:00
JFK,2013,9,19,23,62.06,55.94,80.34,6.90468,19/09/2013 23:00
JFK,2013,9,20,0,60.08,55.04,83.41,8.05546,20/09/2013
JFK,2013,9,20,1,60.98,55.94,83.47,9.20624,20/09/2013 01:00
JFK,2013,9,20,2,60.98,55.04,80.78,10.35702,20/09/2013 02:00
JFK,2013,9,20,3,60.08,55.04,83.41,6.90468,20/09/2013 03:00
JFK,2013,9,20,4,57.92,53.96,86.63,3.45234,20/09/2013 04:00
JFK,2013,9,20,5,57.02,53.96,89.48,4.60312,20/09/2013 05:00
JFK,2013,9,20,6,57.92,55.04,90.11,5.7539,20/09/2013 06:00
JFK,2013,9,20,7,62.06,57.92,86.29,5.7539,20/09/2013 07:00
JFK,2013,9,20,8,64.94,57.02,75.51,0,20/09/2013 08:00
JFK,2013,9,20,9,69.08,57.02,65.44,4.60312,20/09/2013 09:00
JFK,2013,9,20,10,71.96,57.02,59.32,5.7539,20/09/2013 10:00
JFK,2013,9,20,11,73.94,55.94,53.37,9.20624,20/09/2013 11:00
JFK,2013,9,20,12,75.02,55.94,51.47,9.20624,20/09/2013 12:00
JFK,2013,9,20,13,75.02,53.96,47.89,11.5078,20/09/2013 13:00
JFK,2013,9,20,14,73.94,53.96,49.66,12.65858,20/09/2013 14:00
JFK,2013,9,20,15,73.94,53.96,49.66,12.65858,20/09/2013 15:00
JFK,2013,9,20,16,71.06,57.02,61.16,14.96014,20/09/2013 16:00
JFK,2013,9,20,17,69.08,59,70.26,11.5078,20/09/2013 17:00
JFK,2013,9,20,18,66.92,59,75.69,10.35702,20/09/2013 18:00
JFK,2013,9,20,19,66.02,59,78.08,9.20624,20/09/2013 19:00
JFK,2013,9,20,20,66.02,59,78.08,8.05546,20/09/2013 20:00
JFK,2013,9,20,21,64.94,59,81.07,8.05546,20/09/2013 21:00
JFK,2013,9,20,22,64.04,60.08,86.95,6.90468,20/09/2013 22:00
JFK,2013,9,20,23,64.04,60.08,86.95,8.05546,20/09/2013 23:00
JFK,2013,9,21,0,64.04,60.08,86.95,8.05546,21/09/2013
JFK,2013,9,21,1,62.06,59,89.7,5.7539,21/09/2013 01:00
JFK,2013,9,21,2,60.98,57.92,89.65,4.60312,21/09/2013 02:00
JFK,2013,9,21,3,60.98,57.92,89.65,4.60312,21/09/2013 03:00
JFK,2013,9,21,4,59,57.02,93.13,0,21/09/2013 04:00
JFK,2013,9,21,5,59,57.02,93.13,4.60312,21/09/2013 05:00
JFK,2013,9,21,6,62.96,59,86.9,6.90468,21/09/2013 06:00
JFK,2013,9,21,7,64.04,60.08,86.95,0,21/09/2013 07:00
JFK,2013,9,21,8,66.02,60.98,83.79,0,21/09/2013 08:00
JFK,2013,9,21,9,66.92,62.06,84.38,4.60312,21/09/2013 09:00
JFK,2013,9,21,10,69.08,64.04,83.98,9.20624,21/09/2013 10:00
JFK,2013,9,21,11,68,66.02,93.38,10.35702,21/09/2013 11:00
JFK,2013,9,21,12,71.6,68,88.43,16.11092,21/09/2013 12:00
JFK,2013,9,21,13,73.94,64.94,73.49,20.71404,21/09/2013 13:00
JFK,2013,9,21,14,75.02,66.02,73.59,19.56326,21/09/2013 14:00
JFK,2013,9,21,15,73.04,66.02,78.65,19.56326,21/09/2013 15:00
JFK,2013,9,21,16,73.4,66.92,84.16,18.41248,21/09/2013 16:00
JFK,2013,9,21,17,71.06,66.02,84.1,18.41248,21/09/2013 17:00
JFK,2013,9,21,18,69.98,66.02,87.26,18.41248,21/09/2013 18:00
JFK,2013,9,21,19,69.98,66.92,90.02,17.2617,21/09/2013 19:00
JFK,2013,9,21,20,71.06,66.92,86.77,18.41248,21/09/2013 20:00
JFK,2013,9,21,21,71.06,66.92,86.77,16.11092,21/09/2013 21:00
JFK,2013,9,21,22,71.06,66.92,86.77,18.41248,21/09/2013 22:00
JFK,2013,9,21,23,69.08,66.92,92.83,17.2617,21/09/2013 23:00
JFK,2013,9,22,0,69.8,66.2,93.35,25.31716,22/09/2013
JFK,2013,9,22,1,66.2,64.4,96.9,11.5078,22/09/2013 01:00
JFK,2013,9,22,2,64.4,64.4,100,8.05546,22/09/2013 02:00
JFK,2013,9,22,3,64.04,60.98,89.78,5.7539,22/09/2013 03:00
JFK,2013,9,22,4,62.96,60.08,90.31,4.60312,22/09/2013 04:00
JFK,2013,9,22,5,64.04,60.08,86.95,6.90468,22/09/2013 05:00
JFK,2013,9,22,6,64.04,59,83.66,8.05546,22/09/2013 06:00
JFK,2013,9,22,7,64.04,57.02,77.92,13.80936,22/09/2013 07:00
JFK,2013,9,22,8,64.94,55.04,70.28,14.96014,22/09/2013 08:00
JFK,2013,9,22,9,66.92,48.02,50.62,18.41248,22/09/2013 09:00
JFK,2013,9,22,10,69.08,46.94,45.12,17.2617,22/09/2013 10:00
JFK,2013,9,22,11,69.98,46.04,42.29,16.11092,22/09/2013 11:00
JFK,2013,9,22,12,71.06,44.96,39.13,20.71404,22/09/2013 12:00
JFK,2013,9,22,13,71.06,44.96,39.13,18.41248,22/09/2013 13:00
JFK,2013,9,22,14,69.98,42.98,37.64,17.2617,22/09/2013 14:00
JFK,2013,9,22,15,69.08,42.98,38.81,17.2617,22/09/2013 15:00
JFK,2013,9,22,16,68,42.08,38.91,19.56326,22/09/2013 16:00
JFK,2013,9,22,17,64.94,41,41.49,18.41248,22/09/2013 17:00
JFK,2013,9,22,18,64.04,41,42.82,16.11092,22/09/2013 18:00
JFK,2013,9,22,19,62.96,42.98,48,17.2617,22/09/2013 19:00
JFK,2013,9,22,20,60.98,42.08,49.73,21.86482,22/09/2013 20:00
JFK,2013,9,22,21,59,42.08,53.36,19.56326,22/09/2013 21:00
JFK,2013,9,22,22,57.92,42.08,55.47,16.11092,22/09/2013 22:00
JFK,2013,9,22,23,55.94,39.92,54.8,16.11092,22/09/2013 23:00
JFK,2013,9,23,0,55.04,39.02,54.67,11.5078,23/09/2013
JFK,2013,9,23,1,53.96,39.02,56.86,9.20624,23/09/2013 01:00
JFK,2013,9,23,2,53.06,39.02,58.77,9.20624,23/09/2013 02:00
JFK,2013,9,23,3,51.98,39.92,63.33,5.7539,23/09/2013 03:00
JFK,2013,9,23,4,51.98,41,66.04,6.90468,23/09/2013 04:00
JFK,2013,9,23,5,51.98,39.92,63.33,12.65858,23/09/2013 05:00
JFK,2013,9,23,6,51.08,39.02,63.22,12.65858,23/09/2013 06:00
JFK,2013,9,23,7,53.96,39.92,58.89,9.20624,23/09/2013 07:00
JFK,2013,9,23,8,55.94,39.92,54.8,10.35702,23/09/2013 08:00
JFK,2013,9,23,9,57.92,37.94,47.22,12.65858,23/09/2013 09:00
JFK,2013,9,23,10,60.08,37.04,42.19,13.80936,23/09/2013 10:00
JFK,2013,9,23,11,62.06,37.94,40.75,12.65858,23/09/2013 11:00
JFK,2013,9,23,12,64.04,37.94,38.01,12.65858,23/09/2013 12:00
JFK,2013,9,23,13,64.94,39.92,39.79,13.80936,23/09/2013 13:00
JFK,2013,9,23,14,66.92,39.02,35.87,13.80936,23/09/2013 14:00
JFK,2013,9,23,15,66.92,39.92,37.15,13.80936,23/09/2013 15:00
JFK,2013,9,23,16,66.92,39.92,37.15,13.80936,23/09/2013 16:00
JFK,2013,9,23,17,64.94,39.02,38.42,10.35702,23/09/2013 17:00
JFK,2013,9,23,18,62.96,39.92,42.65,11.5078,23/09/2013 18:00
JFK,2013,9,23,19,62.06,41,45.91,8.05546,23/09/2013 19:00
JFK,2013,9,23,20,60.98,42.08,49.73,16.11092,23/09/2013 20:00
JFK,2013,9,23,21,57.92,42.08,55.47,17.2617,23/09/2013 21:00
JFK,2013,9,23,22,55.94,42.98,61.67,10.35702,23/09/2013 22:00
JFK,2013,9,23,23,55.04,42.08,61.56,10.35702,23/09/2013 23:00
JFK,2013,9,24,0,53.06,42.98,68.5,8.05546,24/09/2013
JFK,2013,9,24,1,53.06,42.98,68.5,10.35702,24/09/2013 01:00
JFK,2013,9,24,2,51.98,42.08,68.86,10.35702,24/09/2013 02:00
JFK,2013,9,24,3,50,41,71.07,5.7539,24/09/2013 03:00
JFK,2013,9,24,4,50,39.92,68.15,5.7539,24/09/2013 04:00
JFK,2013,9,24,5,48.92,39.02,68.51,5.7539,24/09/2013 05:00
JFK,2013,9,24,6,48.02,39.92,73.39,3.45234,24/09/2013 06:00
JFK,2013,9,24,7,51.98,42.08,68.86,4.60312,24/09/2013 07:00
JFK,2013,9,24,8,53.96,42.98,66.28,5.7539,24/09/2013 08:00
JFK,2013,9,24,9,55.04,42.08,61.56,4.60312,24/09/2013 09:00
JFK,2013,9,24,10,57.92,41,53.2,10.35702,24/09/2013 10:00
JFK,2013,9,24,11,62.06,39.92,44.02,8.05546,24/09/2013 11:00
JFK,2013,9,24,12,64.94,41,41.49,12.65858,24/09/2013 12:00
JFK,2013,9,24,13,68,41,37.32,10.35702,24/09/2013 13:00
JFK,2013,9,24,14,71.06,39.02,31.12,11.5078,24/09/2013 14:00
JFK,2013,9,24,15,73.94,37.94,27.07,10.35702,24/09/2013 15:00
JFK,2013,9,24,16,73.94,39.02,28.24,8.05546,24/09/2013 16:00
JFK,2013,9,24,17,73.04,37.94,27.9,11.5078,24/09/2013 17:00
JFK,2013,9,24,18,71.06,39.02,31.12,11.5078,24/09/2013 18:00
JFK,2013,9,24,19,69.98,39.92,33.44,11.5078,24/09/2013 19:00
JFK,2013,9,24,20,68,41,37.32,10.35702,24/09/2013 20:00
JFK,2013,9,24,21,66.02,41,39.96,10.35702,24/09/2013 21:00
JFK,2013,9,24,22,64.94,41,41.49,11.5078,24/09/2013 22:00
JFK,2013,9,24,23,60.98,44.96,55.52,9.20624,24/09/2013 23:00
JFK,2013,9,25,0,60.98,42.98,51.48,11.5078,25/09/2013
JFK,2013,9,25,1,59,42.08,53.36,9.20624,25/09/2013 01:00
JFK,2013,9,25,2,57.02,42.98,59.31,4.60312,25/09/2013 02:00
JFK,2013,9,25,3,55.94,44.06,64.28,5.7539,25/09/2013 03:00
JFK,2013,9,25,4,53.06,42.98,68.5,0,25/09/2013 04:00
JFK,2013,9,25,5,53.96,44.96,71.49,5.7539,25/09/2013 05:00
JFK,2013,9,25,6,53.06,44.96,73.89,5.7539,25/09/2013 06:00
JFK,2013,9,25,7,57.02,46.04,66.65,5.7539,25/09/2013 07:00
JFK,2013,9,25,8,60.98,44.96,55.52,9.20624,25/09/2013 08:00
JFK,2013,9,25,9,64.04,42.08,44.64,4.60312,25/09/2013 09:00
JFK,2013,9,25,10,64.94,42.08,43.26,6.90468,25/09/2013 10:00
JFK,2013,9,25,11,69.98,39.92,33.44,9.20624,25/09/2013 11:00
JFK,2013,9,25,12,69.98,39.02,32.29,6.90468,25/09/2013 12:00
JFK,2013,9,25,13,69.98,44.06,39.22,9.20624,25/09/2013 13:00
JFK,2013,9,25,14,69.98,44.06,39.22,12.65858,25/09/2013 14:00
JFK,2013,9,25,15,69.08,44.96,41.86,12.65858,25/09/2013 15:00
JFK,2013,9,25,16,71.06,44.06,37.81,9.20624,25/09/2013 16:00
JFK,2013,9,25,17,66.92,53.06,61.03,8.05546,25/09/2013 17:00
JFK,2013,9,25,18,62.96,51.98,67.34,4.60312,25/09/2013 18:00
JFK,2013,9,25,19,62.06,53.96,74.75,6.90468,25/09/2013 19:00
JFK,2013,9,25,20,60.98,55.04,80.78,5.7539,25/09/2013 20:00
JFK,2013,9,25,21,60.98,55.04,80.78,8.05546,25/09/2013 21:00
JFK,2013,9,25,22,60.98,53.96,77.66,0,25/09/2013 22:00
JFK,2013,9,25,23,59,53.06,80.64,0,25/09/2013 23:00
JFK,2013,9,26,0,59,55.04,86.69,4.60312,26/09/2013
JFK,2013,9,26,1,60.08,55.94,86.18,4.60312,26/09/2013 01:00
JFK,2013,9,26,2,55.04,51.98,89.4,3.45234,26/09/2013 02:00
JFK,2013,9,26,3,57.02,53.06,86.58,5.7539,26/09/2013 03:00
JFK,2013,9,26,4,57.02,53.06,86.58,6.90468,26/09/2013 04:00
JFK,2013,9,26,5,57.92,55.04,90.11,6.90468,26/09/2013 05:00
JFK,2013,9,26,6,59,55.94,89.57,9.20624,26/09/2013 06:00
JFK,2013,9,26,7,60.98,57.02,86.79,9.20624,26/09/2013 07:00
JFK,2013,9,26,8,64.04,57.92,80.49,8.05546,26/09/2013 08:00
JFK,2013,9,26,9,66.02,55.94,69.94,5.7539,26/09/2013 09:00
JFK,2013,9,26,10,66.92,55.94,67.79,8.05546,26/09/2013 10:00
JFK,2013,9,26,11,68,55.94,65.31,11.5078,26/09/2013 11:00
JFK,2013,9,26,12,66.02,55.04,67.69,12.65858,26/09/2013 12:00
JFK,2013,9,26,13,66.92,53.96,63.08,10.35702,26/09/2013 13:00
JFK,2013,9,26,14,66.92,53.96,63.08,9.20624,26/09/2013 14:00
JFK,2013,9,26,15,68,55.04,63.21,11.5078,26/09/2013 15:00
JFK,2013,9,26,16,66.02,55.04,67.69,10.35702,26/09/2013 16:00
JFK,2013,9,26,17,64.94,53.96,67.57,6.90468,26/09/2013 17:00
JFK,2013,9,26,18,62.06,53.96,74.75,6.90468,26/09/2013 18:00
JFK,2013,9,26,19,62.06,53.96,74.75,3.45234,26/09/2013 19:00
JFK,2013,9,26,20,60.08,53.96,80.19,3.45234,26/09/2013 20:00
JFK,2013,9,26,21,59,53.06,80.64,5.7539,26/09/2013 21:00
JFK,2013,9,26,22,57.92,53.06,83.82,4.60312,26/09/2013 22:00
JFK,2013,9,26,23,59,53.06,80.64,0,26/09/2013 23:00
JFK,2013,9,27,0,57.02,51.98,83.21,0,27/09/2013
JFK,2013,9,27,1,55.04,51.08,86.47,4.60312,27/09/2013 01:00
JFK,2013,9,27,2,53.96,51.08,89.95,3.45234,27/09/2013 02:00
JFK,2013,9,27,3,53.96,50,86.41,3.45234,27/09/2013 03:00
JFK,2013,9,27,4,55.04,53.06,93.02,5.7539,27/09/2013 04:00
JFK,2013,9,27,5,55.94,53.06,90.03,6.90468,27/09/2013 05:00
JFK,2013,9,27,6,55.04,51.98,89.4,6.90468,27/09/2013 06:00
JFK,2013,9,27,7,57.02,51.98,83.21,5.7539,27/09/2013 07:00
JFK,2013,9,27,8,60.08,51.98,74.56,9.20624,27/09/2013 08:00
JFK,2013,9,27,9,62.96,51.98,67.34,6.90468,27/09/2013 09:00
JFK,2013,9,27,10,66.02,50,56.23,8.05546,27/09/2013 10:00
JFK,2013,9,27,11,66.92,50,54.51,6.90468,27/09/2013 11:00
JFK,2013,9,27,12,66.92,50,54.51,9.20624,27/09/2013 12:00
JFK,2013,9,27,13,66.92,48.92,52.35,11.5078,27/09/2013 13:00
JFK,2013,9,27,14,66.92,48.92,52.35,9.20624,27/09/2013 14:00
JFK,2013,9,27,15,66.02,48.02,52.22,10.35702,27/09/2013 15:00
JFK,2013,9,27,16,64.94,48.92,56.08,10.35702,27/09/2013 16:00
JFK,2013,9,27,17,64.04,48.92,57.87,8.05546,27/09/2013 17:00
JFK,2013,9,27,18,64.04,50,60.25,8.05546,27/09/2013 18:00
JFK,2013,9,27,19,64.04,50,60.25,9.20624,27/09/2013 19:00
JFK,2013,9,27,20,62.96,50,62.58,6.90468,27/09/2013 20:00
JFK,2013,9,27,21,62.06,50,64.59,5.7539,27/09/2013 21:00
JFK,2013,9,27,22,60.98,51.08,69.86,6.90468,27/09/2013 22:00
JFK,2013,9,27,23,62.06,51.08,67.24,6.90468,27/09/2013 23:00
JFK,2013,9,28,0,62.06,51.98,69.51,5.7539,28/09/2013
JFK,2013,9,28,1,62.06,51.98,69.51,4.60312,28/09/2013 01:00
JFK,2013,9,28,2,59,51.98,77.49,4.60312,28/09/2013 02:00
JFK,2013,9,28,3,57.02,51.08,80.49,5.7539,28/09/2013 03:00
JFK,2013,9,28,4,57.02,51.98,83.21,6.90468,28/09/2013 04:00
JFK,2013,9,28,5,57.02,51.98,83.21,5.7539,28/09/2013 05:00
JFK,2013,9,28,6,55.94,51.98,86.52,6.90468,28/09/2013 06:00
JFK,2013,9,28,7,57.92,53.96,86.63,6.90468,28/09/2013 07:00
JFK,2013,9,28,8,62.96,53.06,70.07,10.35702,28/09/2013 08:00
JFK,2013,9,28,9,66.92,51.08,56.73,11.5078,28/09/2013 09:00
JFK,2013,9,28,10,69.08,50,50.6,10.35702,28/09/2013 10:00
JFK,2013,9,28,11,71.96,50,45.87,9.20624,28/09/2013 11:00
JFK,2013,9,28,12,71.06,50,47.29,6.90468,28/09/2013 12:00
JFK,2013,9,28,13,71.96,48.92,44.06,4.60312,28/09/2013 13:00
JFK,2013,9,28,14,73.04,48.02,41.07,9.20624,28/09/2013 14:00
JFK,2013,9,28,15,71.06,51.98,50.89,10.35702,28/09/2013 15:00
JFK,2013,9,28,16,69.98,51.08,51.07,10.35702,28/09/2013 16:00
JFK,2013,9,28,17,69.08,51.98,54.45,8.05546,28/09/2013 17:00
JFK,2013,9,28,18,66.02,51.98,60.51,5.7539,28/09/2013 18:00
